Area,Year,Age,Education,ISOCode,Distribution
Romania,2000,20--64,No Education,642,1
Romania,2005,20--64,No Education,642,0.9
Romania,2010,20--64,No Education,642,0.8
Romania,2015,20--64,No Education,642,0.8
Russian Federation,1970,20--64,No Education,643,0.7
Russian Federation,1975,20--64,No Education,643,0.5
Russian Federation,1980,20--64,No Education,643,0.4
Russian Federation,1985,20--64,No Education,643,0.3
Russian Federation,1990,20--64,No Education,643,0.3
Russian Federation,1995,20--64,No Education,643,0.2
Russian Federation,2000,20--64,No Education,643,0.2
Russian Federation,2005,20--64,No Education,643,0.2
Russian Federation,2010,20--64,No Education,643,0.2
Russian Federation,2015,20--64,No Education,643,0.2
Rwanda,1970,20--64,No Education,646,66.6
Rwanda,1975,20--64,No Education,646,60.8
Rwanda,1980,20--64,No Education,646,55.2
Rwanda,1985,20--64,No Education,646,49.5
Rwanda,1990,20--64,No Education,646,43.2
Rwanda,1995,20--64,No Education,646,37.1
Rwanda,2000,20--64,No Education,646,32.3
Rwanda,2005,20--64,No Education,646,27.2
Rwanda,2010,20--64,No Education,646,21.8
Rwanda,2015,20--64,No Education,646,17.4
Saint Lucia,1970,20--64,No Education,662,28.9
Saint Lucia,1975,20--64,No Education,662,22.1
Saint Lucia,1980,20--64,No Education,662,16.4
Saint Lucia,1985,20--64,No Education,662,11.8
Saint Lucia,1990,20--64,No Education,662,8.8
Saint Lucia,1995,20--64,No Education,662,6.3
Saint Lucia,2000,20--64,No Education,662,4.5
Saint Lucia,2005,20--64,No Education,662,3.2
Saint Lucia,2010,20--64,No Education,662,2.6
Saint Lucia,2015,20--64,No Education,662,1.9
Saint Vincent and the Grenadines,1970,20--64,No Education,670,9.3
Saint Vincent and the Grenadines,1975,20--64,No Education,670,5.7
Saint Vincent and the Grenadines,1980,20--64,No Education,670,3.2
Saint Vincent and the Grenadines,1985,20--64,No Education,670,1.9
Saint Vincent and the Grenadines,1990,20--64,No Education,670,1.3
Saint Vincent and the Grenadines,1995,20--64,No Education,670,0.9
Saint Vincent and the Grenadines,2000,20--64,No Education,670,0.8
Saint Vincent and the Grenadines,2005,20--64,No Education,670,0.6
Saint Vincent and the Grenadines,2010,20--64,No Education,670,0.6
Saint Vincent and the Grenadines,2015,20--64,No Education,670,0.5
Samoa,1970,20--64,No Education,882,1.3
Samoa,1975,20--64,No Education,882,1.2
Samoa,1980,20--64,No Education,882,1.1
Samoa,1985,20--64,No Education,882,0.9
Samoa,1990,20--64,No Education,882,0.8
Samoa,1995,20--64,No Education,882,0.7
Samoa,2000,20--64,No Education,882,0.7
Samoa,2005,20--64,No Education,882,0.6
Samoa,2010,20--64,No Education,882,0.5
Samoa,2015,20--64,No Education,882,0.4
Sao Tome and Principe,1970,20--64,No Education,678,72.3
Sao Tome and Principe,1975,20--64,No Education,678,63.7
Sao Tome and Principe,1980,20--64,No Education,678,54.6
Sao Tome and Principe,1985,20--64,No Education,678,43.3
Sao Tome and Principe,1990,20--64,No Education,678,32.9
Sao Tome and Principe,1995,20--64,No Education,678,23.6
Sao Tome and Principe,2000,20--64,No Education,678,15.5
Sao Tome and Principe,2005,20--64,No Education,678,10.6
Sao Tome and Principe,2010,20--64,No Education,678,7.8
Sao Tome and Principe,2015,20--64,No Education,678,5.6
Saudi Arabia,1970,20--64,No Education,682,69.6
Saudi Arabia,1975,20--64,No Education,682,62.9
Saudi Arabia,1980,20--64,No Education,682,54.1
Saudi Arabia,1985,20--64,No Education,682,44.2
Saudi Arabia,1990,20--64,No Education,682,34.6
Saudi Arabia,1995,20--64,No Education,682,28.7
Saudi Arabia,2000,20--64,No Education,682,22
Saudi Arabia,2005,20--64,No Education,682,16.4
Saudi Arabia,2010,20--64,No Education,682,12.1
Saudi Arabia,2015,20--64,No Education,682,9.1
Senegal,1970,20--64,No Education,686,87.4
Senegal,1975,20--64,No Education,686,84
Senegal,1980,20--64,No Education,686,81.3
Senegal,1985,20--64,No Education,686,78.5
Senegal,1990,20--64,No Education,686,75.2
Senegal,1995,20--64,No Education,686,71.4
Senegal,2000,20--64,No Education,686,67.6
Senegal,2005,20--64,No Education,686,62.4
Senegal,2010,20--64,No Education,686,57.1
Senegal,2015,20--64,No Education,686,51.8
Serbia,1970,20--64,No Education,688,18.8
Serbia,1975,20--64,No Education,688,13.9
Serbia,1980,20--64,No Education,688,10.8
Serbia,1985,20--64,No Education,688,8.6
Serbia,1990,20--64,No Education,688,6.1
Serbia,1995,20--64,No Education,688,3.5
Serbia,2000,20--64,No Education,688,1.8
Serbia,2005,20--64,No Education,688,1.3
Serbia,2010,20--64,No Education,688,1.1
Serbia,2015,20--64,No Education,688,0.9
Seychelles,2015,20--64,No Education,690,2.2
Sierra Leone,1970,20--64,No Education,694,88.4
Sierra Leone,1975,20--64,No Education,694,86.1
Sierra Leone,1980,20--64,No Education,694,83.5
Sierra Leone,1985,20--64,No Education,694,80.5
Sierra Leone,1990,20--64,No Education,694,77.5
Sierra Leone,1995,20--64,No Education,694,73.9
Sierra Leone,2000,20--64,No Education,694,70.5
Sierra Leone,2005,20--64,No Education,694,66.2
Sierra Leone,2010,20--64,No Education,694,59.5
Sierra Leone,2015,20--64,No Education,694,53.8
Singapore,1970,20--64,No Education,702,40
Singapore,1975,20--64,No Education,702,30.9
Singapore,1980,20--64,No Education,702,23
Singapore,1985,20--64,No Education,702,17.6
Singapore,1990,20--64,No Education,702,12.8
Singapore,1995,20--64,No Education,702,9.8
Singapore,2000,20--64,No Education,702,7
Singapore,2005,20--64,No Education,702,4.8
Singapore,2010,20--64,No Education,702,2.9
Singapore,2015,20--64,No Education,702,1.7
Slovakia,1970,20--64,No Education,703,0.5
Slovakia,1975,20--64,No Education,703,0.3
Slovakia,1980,20--64,No Education,703,0.2
Slovakia,1985,20--64,No Education,703,0.1
Slovakia,1990,20--64,No Education,703,0.1
Slovakia,1995,20--64,No Education,703,0.1
Slovakia,2000,20--64,No Education,703,0.1
Slovakia,2005,20--64,No Education,703,0.1
Slovakia,2010,20--64,No Education,703,0.2
Slovakia,2015,20--64,No Education,703,0.2
Slovenia,1970,20--64,No Education,705,1.2
Slovenia,1975,20--64,No Education,705,0.9
Slovenia,1980,20--64,No Education,705,0.7
Slovenia,1985,20--64,No Education,705,0.6
Slovenia,1990,20--64,No Education,705,0.5
Slovenia,1995,20--64,No Education,705,0.4
Slovenia,2000,20--64,No Education,705,0.3
Slovenia,2005,20--64,No Education,705,0.3
Slovenia,2010,20--64,No Education,705,0.2
Slovenia,2015,20--64,No Education,705,0.2
Solomon Islands,1970,20--64,No Education,90,57.1
Solomon Islands,1975,20--64,No Education,90,51
Solomon Islands,1980,20--64,No Education,90,44.8
Solomon Islands,1985,20--64,No Education,90,39.1
Solomon Islands,1990,20--64,No Education,90,33.8
Solomon Islands,1995,20--64,No Education,90,28.5
Solomon Islands,2000,20--64,No Education,90,24
Solomon Islands,2005,20--64,No Education,90,20.7
Solomon Islands,2010,20--64,No Education,90,17.7
Solomon Islands,2015,20--64,No Education,90,14.8
Somalia,1970,20--64,No Education,706,75.3
Somalia,1975,20--64,No Education,706,73.9
Somalia,1980,20--64,No Education,706,71.8
Somalia,1985,20--64,No Education,706,69
Somalia,1990,20--64,No Education,706,66.2
Somalia,1995,20--64,No Education,706,64.1
Somalia,2000,20--64,No Education,706,61.9
Somalia,2005,20--64,No Education,706,59.3
Somalia,2010,20--64,No Education,706,55.1
Somalia,2015,20--64,No Education,706,50.9
South Africa,1970,20--64,No Education,710,36.2
South Africa,1975,20--64,No Education,710,30.7
South Africa,1980,20--64,No Education,710,25.7
South Africa,1985,20--64,No Education,710,21.2
South Africa,1990,20--64,No Education,710,17.2
South Africa,1995,20--64,No Education,710,13.8
South Africa,2000,20--64,No Education,710,10.9
South Africa,2005,20--64,No Education,710,8.4
South Africa,2010,20--64,No Education,710,6.4
South Africa,2015,20--64,No Education,710,4.8
South Sudan,1970,20--64,No Education,728,91.4
South Sudan,1975,20--64,No Education,728,90.7
South Sudan,1980,20--64,No Education,728,89.8
South Sudan,1985,20--64,No Education,728,88.4
South Sudan,1990,20--64,No Education,728,86.7
South Sudan,1995,20--64,No Education,728,84.9
South Sudan,2000,20--64,No Education,728,82.8
South Sudan,2005,20--64,No Education,728,80.2
South Sudan,2010,20--64,No Education,728,76.9
South Sudan,2015,20--64,No Education,728,72.7
Spain,1970,20--64,No Education,724,7.3
Spain,1975,20--64,No Education,724,5.6
Spain,1980,20--64,No Education,724,4.3
Spain,1985,20--64,No Education,724,3.5
Spain,1990,20--64,No Education,724,2.7
Spain,1995,20--64,No Education,724,2
Spain,2000,20--64,No Education,724,1.4
Spain,2005,20--64,No Education,724,1
Spain,2010,20--64,No Education,724,0.9
Spain,2015,20--64,No Education,724,0.7
Sri Lanka,1970,20--64,No Education,144,42.2
Sri Lanka,1975,20--64,No Education,144,37.8
Sri Lanka,1980,20--64,No Education,144,33.7
Sri Lanka,1985,20--64,No Education,144,30.2
Sri Lanka,1990,20--64,No Education,144,26.2
Sri Lanka,1995,20--64,No Education,144,22.4
Sri Lanka,2000,20--64,No Education,144,18.9
Sri Lanka,2005,20--64,No Education,144,15.9
Sri Lanka,2010,20--64,No Education,144,13.5
Sri Lanka,2015,20--64,No Education,144,11.4
Sudan,1970,20--64,No Education,729,87.9
Sudan,1975,20--64,No Education,729,84.5
Sudan,1980,20--64,No Education,729,80.5
Sudan,1985,20--64,No Education,729,75.8
Sudan,1990,20--64,No Education,729,71.1
Sudan,1995,20--64,No Education,729,66.3
Sudan,2000,20--64,No Education,729,61.4
Sudan,2005,20--64,No Education,729,56.7
Sudan,2010,20--64,No Education,729,51.9
Sudan,2015,20--64,No Education,729,46.1
Suriname,1970,20--64,No Education,740,1.9
Suriname,1975,20--64,No Education,740,1.5
Suriname,1980,20--64,No Education,740,1.3
Suriname,1985,20--64,No Education,740,1
Suriname,1990,20--64,No Education,740,0.8
Suriname,1995,20--64,No Education,740,0.6
Suriname,2000,20--64,No Education,740,0.5
Suriname,2005,20--64,No Education,740,0.4
Suriname,2010,20--64,No Education,740,0.3
Suriname,2015,20--64,No Education,740,0.3
Swaziland,1970,20--64,No Education,748,52.2
Swaziland,1975,20--64,No Education,748,45.4
Swaziland,1980,20--64,No Education,748,38.9
Swaziland,1985,20--64,No Education,748,32.7
Swaziland,1990,20--64,No Education,748,26.3
Swaziland,1995,20--64,No Education,748,21.3
Swaziland,2000,20--64,No Education,748,16.9
Swaziland,2005,20--64,No Education,748,12.8
Swaziland,2010,20--64,No Education,748,9
Swaziland,2015,20--64,No Education,748,6.6
Sweden,1970,20--64,No Education,752,0
Sweden,1975,20--64,No Education,752,0
Sweden,1980,20--64,No Education,752,0
Sweden,1985,20--64,No Education,752,0
Sweden,1990,20--64,No Education,752,0
Sweden,1995,20--64,No Education,752,0
Sweden,2000,20--64,No Education,752,0
Sweden,2005,20--64,No Education,752,0
Sweden,2010,20--64,No Education,752,0
Sweden,2015,20--64,No Education,752,0
Switzerland,1970,20--64,No Education,756,3.3
Switzerland,1975,20--64,No Education,756,3.2
Switzerland,1980,20--64,No Education,756,3
Switzerland,1985,20--64,No Education,756,2.8
Switzerland,1990,20--64,No Education,756,2.5
Switzerland,1995,20--64,No Education,756,2.2
Switzerland,2000,20--64,No Education,756,2
Switzerland,2005,20--64,No Education,756,1.8
Switzerland,2010,20--64,No Education,756,1.6
Switzerland,2015,20--64,No Education,756,1.5
Syrian Arab Republic,1970,20--64,No Education,760,60.3
Syrian Arab Republic,1975,20--64,No Education,760,53.9
Syrian Arab Republic,1980,20--64,No Education,760,47.6
Syrian Arab Republic,1985,20--64,No Education,760,41.2
Syrian Arab Republic,1990,20--64,No Education,760,35.1
Syrian Arab Republic,1995,20--64,No Education,760,29.2
Syrian Arab Republic,2000,20--64,No Education,760,24.2
Syrian Arab Republic,2005,20--64,No Education,760,20.1
Syrian Arab Republic,2010,20--64,No Education,760,16.4
Syrian Arab Republic,2015,20--64,No Education,760,14.5
Taiwan Province of China,1970,20--64,No Education,158,19.1
Taiwan Province of China,1975,20--64,No Education,158,13.2
Taiwan Province of China,1980,20--64,No Education,158,9
Taiwan Province of China,1985,20--64,No Education,158,6
Taiwan Province of China,1990,20--64,No Education,158,3.9
Taiwan Province of China,1995,20--64,No Education,158,2.4
Taiwan Province of China,2000,20--64,No Education,158,1.4
Taiwan Province of China,2005,20--64,No Education,158,0.7
Taiwan Province of China,2010,20--64,No Education,158,0.3
Taiwan Province of China,2015,20--64,No Education,158,0.2
Tajikistan,1970,20--64,No Education,762,23.7
Tajikistan,1975,20--64,No Education,762,15.5
Tajikistan,1980,20--64,No Education,762,9.4
Tajikistan,1985,20--64,No Education,762,5.5
Tajikistan,1990,20--64,No Education,762,3
Tajikistan,1995,20--64,No Education,762,1.4
Tajikistan,2000,20--64,No Education,762,0.7
Tajikistan,2005,20--64,No Education,762,0.3
Tajikistan,2010,20--64,No Education,762,0.2
Tajikistan,2015,20--64,No Education,762,0.1
Thailand,1970,20--64,No Education,764,21.4
Thailand,1975,20--64,No Education,764,15.5
Thailand,1980,20--64,No Education,764,11
Thailand,1985,20--64,No Education,764,7.8
Thailand,1990,20--64,No Education,764,5.5
Thailand,1995,20--64,No Education,764,3.9
Thailand,2000,20--64,No Education,764,3
Thailand,2005,20--64,No Education,764,2.6
Thailand,2010,20--64,No Education,764,2.5
Thailand,2015,20--64,No Education,764,2.1
The former Yugoslav Republic of Macedonia,1970,20--64,No Education,807,20.3
The former Yugoslav Republic of Macedonia,1975,20--64,No Education,807,15.1
The former Yugoslav Republic of Macedonia,1980,20--64,No Education,807,11.4
The former Yugoslav Republic of Macedonia,1985,20--64,No Education,807,9.1
The former Yugoslav Republic of Macedonia,1990,20--64,No Education,807,7.1
The former Yugoslav Republic of Macedonia,1995,20--64,No Education,807,5.3
The former Yugoslav Republic of Macedonia,2000,20--64,No Education,807,3.8
The former Yugoslav Republic of Macedonia,2005,20--64,No Education,807,2.7
The former Yugoslav Republic of Macedonia,2010,20--64,No Education,807,2.1
The former Yugoslav Republic of Macedonia,2015,20--64,No Education,807,1.7
Timor-Leste,1970,20--64,No Education,626,90.5
Timor-Leste,1975,20--64,No Education,626,87.5
Timor-Leste,1980,20--64,No Education,626,82.6
Timor-Leste,1985,20--64,No Education,626,77
Timor-Leste,1990,20--64,No Education,626,70.4
Timor-Leste,1995,20--64,No Education,626,62.7
Timor-Leste,2000,20--64,No Education,626,58.5
Timor-Leste,2005,20--64,No Education,626,49.7
Timor-Leste,2010,20--64,No Education,626,42.8
Timor-Leste,2015,20--64,No Education,626,34.2
Togo,1970,20--64,No Education,768,82.8
Togo,1975,20--64,No Education,768,78.7
Togo,1980,20--64,No Education,768,73.6
Togo,1985,20--64,No Education,768,67.7
Togo,1990,20--64,No Education,768,61.2
Togo,1995,20--64,No Education,768,55
Togo,2000,20--64,No Education,768,48.9
Togo,2005,20--64,No Education,768,43.3
Togo,2010,20--64,No Education,768,37.6
Togo,2015,20--64,No Education,768,32
Tonga,1970,20--64,No Education,776,3.4
Tonga,1975,20--64,No Education,776,2.9
Tonga,1980,20--64,No Education,776,2.5
Tonga,1985,20--64,No Education,776,2
Tonga,1990,20--64,No Education,776,1.6
Tonga,1995,20--64,No Education,776,1.5
Tonga,2000,20--64,No Education,776,1.2
Tonga,2005,20--64,No Education,776,1
Tonga,2010,20--64,No Education,776,0.8
Tonga,2015,20--64,No Education,776,0.7
Trinidad and Tobago,1970,20--64,No Education,780,9.3
Trinidad and Tobago,1975,20--64,No Education,780,6.9
Trinidad and Tobago,1980,20--64,No Education,780,4.9
Trinidad and Tobago,1985,20--64,No Education,780,3.7
Trinidad and Tobago,1990,20--64,No Education,780,2.8
Trinidad and Tobago,1995,20--64,No Education,780,2.2
Trinidad and Tobago,2000,20--64,No Education,780,1.8
Trinidad and Tobago,2005,20--64,No Education,780,1.4
Trinidad and Tobago,2010,20--64,No Education,780,1.2
Trinidad and Tobago,2015,20--64,No Education,780,1
Tunisia,1970,20--64,No Education,788,81.8
Tunisia,1975,20--64,No Education,788,72.8
Tunisia,1980,20--64,No Education,788,63
Tunisia,1985,20--64,No Education,788,54.7
Tunisia,1990,20--64,No Education,788,47
Tunisia,1995,20--64,No Education,788,39.3
Tunisia,2000,20--64,No Education,788,31.5
Tunisia,2005,20--64,No Education,788,24.9
Tunisia,2010,20--64,No Education,788,19.5
Tunisia,2015,20--64,No Education,788,15.4
Turkey,1970,20--64,No Education,792,35.9
Turkey,1975,20--64,No Education,792,28.5
Turkey,1980,20--64,No Education,792,21.9
Turkey,1985,20--64,No Education,792,16.8
Turkey,1990,20--64,No Education,792,12.3
Turkey,1995,20--64,No Education,792,8.8
Turkey,2000,20--64,No Education,792,6.3
Turkey,2005,20--64,No Education,792,4.7
Turkey,2010,20--64,No Education,792,3.5
Turkey,2015,20--64,No Education,792,2.6
Turkmenistan,1970,20--64,No Education,795,7.1
Turkmenistan,1975,20--64,No Education,795,4.3
Turkmenistan,1980,20--64,No Education,795,2.5
Turkmenistan,1985,20--64,No Education,795,1.6
Turkmenistan,1990,20--64,No Education,795,1
Turkmenistan,1995,20--64,No Education,795,0.6
Turkmenistan,2000,20--64,No Education,795,0.4
Turkmenistan,2005,20--64,No Education,795,0.2
Turkmenistan,2010,20--64,No Education,795,0.2
Turkmenistan,2015,20--64,No Education,795,0.1
Uganda,1970,20--64,No Education,800,54.5
Uganda,1975,20--64,No Education,800,49.6
Uganda,1980,20--64,No Education,800,45.1
Uganda,1985,20--64,No Education,800,40.4
Uganda,1990,20--64,No Education,800,35.8
Uganda,1995,20--64,No Education,800,31.3
Uganda,2000,20--64,No Education,800,26.4
Uganda,2005,20--64,No Education,800,21
Uganda,2010,20--64,No Education,800,16.8
