Area;Year;Age;Sex;Education;ISOCode;Distribution
Tonga;2020;15+;Male;Under 15;776;0
Trinidad and Tobago;1970;15+;Male;Under 15;780;0
Trinidad and Tobago;1975;15+;Male;Under 15;780;0
Trinidad and Tobago;1980;15+;Male;Under 15;780;0
Trinidad and Tobago;1985;15+;Male;Under 15;780;0
Trinidad and Tobago;1990;15+;Male;Under 15;780;0
Trinidad and Tobago;1995;15+;Male;Under 15;780;0
Trinidad and Tobago;2000;15+;Male;Under 15;780;0
Trinidad and Tobago;2005;15+;Male;Under 15;780;0
Trinidad and Tobago;2010;15+;Male;Under 15;780;0
Trinidad and Tobago;2015;15+;Male;Under 15;780;0
Trinidad and Tobago;2020;15+;Male;Under 15;780;0
Tunisia;1970;15+;Male;Under 15;788;0
Tunisia;1975;15+;Male;Under 15;788;0
Tunisia;1980;15+;Male;Under 15;788;0
Tunisia;1985;15+;Male;Under 15;788;0
Tunisia;1990;15+;Male;Under 15;788;0
Tunisia;1995;15+;Male;Under 15;788;0
Tunisia;2000;15+;Male;Under 15;788;0
Tunisia;2005;15+;Male;Under 15;788;0
Tunisia;2010;15+;Male;Under 15;788;0
Tunisia;2015;15+;Male;Under 15;788;0
Tunisia;2020;15+;Male;Under 15;788;0
Turkey;1970;15+;Male;Under 15;792;0
Turkey;1975;15+;Male;Under 15;792;0
Turkey;1980;15+;Male;Under 15;792;0
Turkey;1985;15+;Male;Under 15;792;0
Turkey;1990;15+;Male;Under 15;792;0
Turkey;1995;15+;Male;Under 15;792;0
Turkey;2000;15+;Male;Under 15;792;0
Turkey;2005;15+;Male;Under 15;792;0
Turkey;2010;15+;Male;Under 15;792;0
Turkey;2015;15+;Male;Under 15;792;0
Turkey;2020;15+;Male;Under 15;792;0
Turkmenistan;1970;15+;Male;Under 15;795;0
Turkmenistan;1975;15+;Male;Under 15;795;0
Turkmenistan;1980;15+;Male;Under 15;795;0
Turkmenistan;1985;15+;Male;Under 15;795;0
Turkmenistan;1990;15+;Male;Under 15;795;0
Turkmenistan;1995;15+;Male;Under 15;795;0
Turkmenistan;2000;15+;Male;Under 15;795;0
Turkmenistan;2005;15+;Male;Under 15;795;0
Turkmenistan;2010;15+;Male;Under 15;795;0
Turkmenistan;2015;15+;Male;Under 15;795;0
Turkmenistan;2020;15+;Male;Under 15;795;0
Uganda;1970;15+;Male;Under 15;800;0
Uganda;1975;15+;Male;Under 15;800;0
Uganda;1980;15+;Male;Under 15;800;0
Uganda;1985;15+;Male;Under 15;800;0
Uganda;1990;15+;Male;Under 15;800;0
Uganda;1995;15+;Male;Under 15;800;0
Uganda;2000;15+;Male;Under 15;800;0
Uganda;2005;15+;Male;Under 15;800;0
Uganda;2010;15+;Male;Under 15;800;0
Uganda;2015;15+;Male;Under 15;800;0
Uganda;2020;15+;Male;Under 15;800;0
Ukraine;1970;15+;Male;Under 15;804;0
Ukraine;1975;15+;Male;Under 15;804;0
Ukraine;1980;15+;Male;Under 15;804;0
Ukraine;1985;15+;Male;Under 15;804;0
Ukraine;1990;15+;Male;Under 15;804;0
Ukraine;1995;15+;Male;Under 15;804;0
Ukraine;2000;15+;Male;Under 15;804;0
Ukraine;2005;15+;Male;Under 15;804;0
Ukraine;2010;15+;Male;Under 15;804;0
Ukraine;2015;15+;Male;Under 15;804;0
Ukraine;2020;15+;Male;Under 15;804;0
United Arab Emirates;1970;15+;Male;Under 15;784;0
United Arab Emirates;1975;15+;Male;Under 15;784;0
United Arab Emirates;1980;15+;Male;Under 15;784;0
United Arab Emirates;1985;15+;Male;Under 15;784;0
United Arab Emirates;1990;15+;Male;Under 15;784;0
United Arab Emirates;1995;15+;Male;Under 15;784;0
United Arab Emirates;2000;15+;Male;Under 15;784;0
United Arab Emirates;2005;15+;Male;Under 15;784;0
United Arab Emirates;2010;15+;Male;Under 15;784;0
United Arab Emirates;2015;15+;Male;Under 15;784;0
United Arab Emirates;2020;15+;Male;Under 15;784;0
United Kingdom of Great Britain and Northern Ireland;1970;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;1975;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;1980;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;1985;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;1990;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;1995;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;2000;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;2005;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;2010;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;2015;15+;Male;Under 15;826;0
United Kingdom of Great Britain and Northern Ireland;2020;15+;Male;Under 15;826;0
United Republic of Tanzania;1970;15+;Male;Under 15;834;0
United Republic of Tanzania;1975;15+;Male;Under 15;834;0
United Republic of Tanzania;1980;15+;Male;Under 15;834;0
United Republic of Tanzania;1985;15+;Male;Under 15;834;0
United Republic of Tanzania;1990;15+;Male;Under 15;834;0
United Republic of Tanzania;1995;15+;Male;Under 15;834;0
United Republic of Tanzania;2000;15+;Male;Under 15;834;0
United Republic of Tanzania;2005;15+;Male;Under 15;834;0
United Republic of Tanzania;2010;15+;Male;Under 15;834;0
United Republic of Tanzania;2015;15+;Male;Under 15;834;0
United Republic of Tanzania;2020;15+;Male;Under 15;834;0
United States of America;1970;15+;Male;Under 15;840;0
United States of America;1975;15+;Male;Under 15;840;0
United States of America;1980;15+;Male;Under 15;840;0
United States of America;1985;15+;Male;Under 15;840;0
United States of America;1990;15+;Male;Under 15;840;0
United States of America;1995;15+;Male;Under 15;840;0
United States of America;2000;15+;Male;Under 15;840;0
United States of America;2005;15+;Male;Under 15;840;0
United States of America;2010;15+;Male;Under 15;840;0
United States of America;2015;15+;Male;Under 15;840;0
United States of America;2020;15+;Male;Under 15;840;0
United States Virgin Islands;2015;15+;Male;Under 15;850;0
United States Virgin Islands;2020;15+;Male;Under 15;850;0
Uruguay;1970;15+;Male;Under 15;858;0
Uruguay;1975;15+;Male;Under 15;858;0
Uruguay;1980;15+;Male;Under 15;858;0
Uruguay;1985;15+;Male;Under 15;858;0
Uruguay;1990;15+;Male;Under 15;858;0
Uruguay;1995;15+;Male;Under 15;858;0
Uruguay;2000;15+;Male;Under 15;858;0
Uruguay;2005;15+;Male;Under 15;858;0
Uruguay;2010;15+;Male;Under 15;858;0
Uruguay;2015;15+;Male;Under 15;858;0
Uruguay;2020;15+;Male;Under 15;858;0
Uzbekistan;2015;15+;Male;Under 15;860;0
Uzbekistan;2020;15+;Male;Under 15;860;0
Vanuatu;1970;15+;Male;Under 15;548;0
Vanuatu;1975;15+;Male;Under 15;548;0
Vanuatu;1980;15+;Male;Under 15;548;0
Vanuatu;1985;15+;Male;Under 15;548;0
Vanuatu;1990;15+;Male;Under 15;548;0
Vanuatu;1995;15+;Male;Under 15;548;0
Vanuatu;2000;15+;Male;Under 15;548;0
Vanuatu;2005;15+;Male;Under 15;548;0
Vanuatu;2010;15+;Male;Under 15;548;0
Vanuatu;2015;15+;Male;Under 15;548;0
Vanuatu;2020;15+;Male;Under 15;548;0
Venezuela (Bolivarian Republic of);1970;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);1975;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);1980;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);1985;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);1990;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);1995;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);2000;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);2005;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);2010;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);2015;15+;Male;Under 15;862;0
Venezuela (Bolivarian Republic of);2020;15+;Male;Under 15;862;0
Viet Nam;1970;15+;Male;Under 15;704;0
Viet Nam;1975;15+;Male;Under 15;704;0
Viet Nam;1980;15+;Male;Under 15;704;0
Viet Nam;1985;15+;Male;Under 15;704;0
Viet Nam;1990;15+;Male;Under 15;704;0
Viet Nam;1995;15+;Male;Under 15;704;0
Viet Nam;2000;15+;Male;Under 15;704;0
Viet Nam;2005;15+;Male;Under 15;704;0
Viet Nam;2010;15+;Male;Under 15;704;0
Viet Nam;2015;15+;Male;Under 15;704;0
Viet Nam;2020;15+;Male;Under 15;704;0
Western Sahara;2015;15+;Male;Under 15;732;0
Western Sahara;2020;15+;Male;Under 15;732;0
World;1970;15+;Male;Under 15;900;0
World;1975;15+;Male;Under 15;900;0
World;1980;15+;Male;Under 15;900;0
World;1985;15+;Male;Under 15;900;0
World;1990;15+;Male;Under 15;900;0
World;1995;15+;Male;Under 15;900;0
World;2000;15+;Male;Under 15;900;0
World;2005;15+;Male;Under 15;900;0
World;2010;15+;Male;Under 15;900;0
World;2015;15+;Male;Under 15;900;0
World;2020;15+;Male;Under 15;900;0
Yemen;1970;15+;Male;Under 15;887;0
Yemen;1975;15+;Male;Under 15;887;0
Yemen;1980;15+;Male;Under 15;887;0
Yemen;1985;15+;Male;Under 15;887;0
Yemen;1990;15+;Male;Under 15;887;0
Yemen;1995;15+;Male;Under 15;887;0
Yemen;2000;15+;Male;Under 15;887;0
Yemen;2005;15+;Male;Under 15;887;0
Yemen;2010;15+;Male;Under 15;887;0
Yemen;2015;15+;Male;Under 15;887;0
Yemen;2020;15+;Male;Under 15;887;0
Zambia;1970;15+;Male;Under 15;894;0
Zambia;1975;15+;Male;Under 15;894;0
Zambia;1980;15+;Male;Under 15;894;0
Zambia;1985;15+;Male;Under 15;894;0
Zambia;1990;15+;Male;Under 15;894;0
Zambia;1995;15+;Male;Under 15;894;0
Zambia;2000;15+;Male;Under 15;894;0
Zambia;2005;15+;Male;Under 15;894;0
Zambia;2010;15+;Male;Under 15;894;0
Zambia;2015;15+;Male;Under 15;894;0
Zambia;2020;15+;Male;Under 15;894;0
Zimbabwe;1970;15+;Male;Under 15;716;0
Zimbabwe;1975;15+;Male;Under 15;716;0
Zimbabwe;1980;15+;Male;Under 15;716;0
Zimbabwe;1985;15+;Male;Under 15;716;0
Zimbabwe;1990;15+;Male;Under 15;716;0
Zimbabwe;1995;15+;Male;Under 15;716;0
Zimbabwe;2000;15+;Male;Under 15;716;0
Zimbabwe;2005;15+;Male;Under 15;716;0
Zimbabwe;2010;15+;Male;Under 15;716;0
Zimbabwe;2015;15+;Male;Under 15;716;0
Zimbabwe;2020;15+;Male;Under 15;716;0
Afghanistan;1970;15+;Female;Under 15;4;0
Afghanistan;1975;15+;Female;Under 15;4;0
Afghanistan;1980;15+;Female;Under 15;4;0
Afghanistan;1985;15+;Female;Under 15;4;0
Afghanistan;1990;15+;Female;Under 15;4;0
Afghanistan;1995;15+;Female;Under 15;4;0
Afghanistan;2000;15+;Female;Under 15;4;0
Afghanistan;2005;15+;Female;Under 15;4;0
Afghanistan;2010;15+;Female;Under 15;4;0
Afghanistan;2015;15+;Female;Under 15;4;0
Afghanistan;2020;15+;Female;Under 15;4;0
Albania;1970;15+;Female;Under 15;8;0
Albania;1975;15+;Female;Under 15;8;0
Albania;1980;15+;Female;Under 15;8;0
Albania;1985;15+;Female;Under 15;8;0
Albania;1990;15+;Female;Under 15;8;0
Albania;1995;15+;Female;Under 15;8;0
Albania;2000;15+;Female;Under 15;8;0
Albania;2005;15+;Female;Under 15;8;0
Albania;2010;15+;Female;Under 15;8;0
Albania;2015;15+;Female;Under 15;8;0
Albania;2020;15+;Female;Under 15;8;0
Algeria;1970;15+;Female;Under 15;12;0
Algeria;1975;15+;Female;Under 15;12;0
Algeria;1980;15+;Female;Under 15;12;0
Algeria;1985;15+;Female;Under 15;12;0
Algeria;1990;15+;Female;Under 15;12;0
Algeria;1995;15+;Female;Under 15;12;0
Algeria;2000;15+;Female;Under 15;12;0
Algeria;2005;15+;Female;Under 15;12;0
Algeria;2010;15+;Female;Under 15;12;0
Algeria;2015;15+;Female;Under 15;12;0
Algeria;2020;15+;Female;Under 15;12;0
Angola;1970;15+;Female;Under 15;24;0
Angola;1975;15+;Female;Under 15;24;0
Angola;1980;15+;Female;Under 15;24;0
Angola;1985;15+;Female;Under 15;24;0
Angola;1990;15+;Female;Under 15;24;0
Angola;1995;15+;Female;Under 15;24;0
Angola;2000;15+;Female;Under 15;24;0
Angola;2005;15+;Female;Under 15;24;0
Angola;2010;15+;Female;Under 15;24;0
Angola;2015;15+;Female;Under 15;24;0
Angola;2020;15+;Female;Under 15;24;0
Antigua and Barbuda;2015;15+;Female;Under 15;28;0
Antigua and Barbuda;2020;15+;Female;Under 15;28;0
Argentina;1970;15+;Female;Under 15;32;0
Argentina;1975;15+;Female;Under 15;32;0
Argentina;1980;15+;Female;Under 15;32;0
Argentina;1985;15+;Female;Under 15;32;0
Argentina;1990;15+;Female;Under 15;32;0
Argentina;1995;15+;Female;Under 15;32;0
Argentina;2000;15+;Female;Under 15;32;0
Argentina;2005;15+;Female;Under 15;32;0
Argentina;2010;15+;Female;Under 15;32;0
Argentina;2015;15+;Female;Under 15;32;0
Argentina;2020;15+;Female;Under 15;32;0
Armenia;1970;15+;Female;Under 15;51;0
Armenia;1975;15+;Female;Under 15;51;0
Armenia;1980;15+;Female;Under 15;51;0
Armenia;1985;15+;Female;Under 15;51;0
Armenia;1990;15+;Female;Under 15;51;0
Armenia;1995;15+;Female;Under 15;51;0
Armenia;2000;15+;Female;Under 15;51;0
Armenia;2005;15+;Female;Under 15;51;0
Armenia;2010;15+;Female;Under 15;51;0
Armenia;2015;15+;Female;Under 15;51;0
Armenia;2020;15+;Female;Under 15;51;0
Aruba;1970;15+;Female;Under 15;533;0
Aruba;1975;15+;Female;Under 15;533;0
Aruba;1980;15+;Female;Under 15;533;0
Aruba;1985;15+;Female;Under 15;533;0
Aruba;1990;15+;Female;Under 15;533;0
Aruba;1995;15+;Female;Under 15;533;0
Aruba;2000;15+;Female;Under 15;533;0
Aruba;2005;15+;Female;Under 15;533;0
Aruba;2010;15+;Female;Under 15;533;0
Aruba;2015;15+;Female;Under 15;533;0
Aruba;2020;15+;Female;Under 15;533;0
Australia;1970;15+;Female;Under 15;36;0
Australia;1975;15+;Female;Under 15;36;0
Australia;1980;15+;Female;Under 15;36;0
Australia;1985;15+;Female;Under 15;36;0
Australia;1990;15+;Female;Under 15;36;0
Australia;1995;15+;Female;Under 15;36;0
Australia;2000;15+;Female;Under 15;36;0
Australia;2005;15+;Female;Under 15;36;0
Australia;2010;15+;Female;Under 15;36;0
Australia;2015;15+;Female;Under 15;36;0
Australia;2020;15+;Female;Under 15;36;0
Austria;1970;15+;Female;Under 15;40;0
Austria;1975;15+;Female;Under 15;40;0
Austria;1980;15+;Female;Under 15;40;0
Austria;1985;15+;Female;Under 15;40;0
Austria;1990;15+;Female;Under 15;40;0
Austria;1995;15+;Female;Under 15;40;0
Austria;2000;15+;Female;Under 15;40;0
Austria;2005;15+;Female;Under 15;40;0
Austria;2010;15+;Female;Under 15;40;0
Austria;2015;15+;Female;Under 15;40;0
Austria;2020;15+;Female;Under 15;40;0
Azerbaijan;1970;15+;Female;Under 15;31;0
Azerbaijan;1975;15+;Female;Under 15;31;0
Azerbaijan;1980;15+;Female;Under 15;31;0
Azerbaijan;1985;15+;Female;Under 15;31;0
Azerbaijan;1990;15+;Female;Under 15;31;0
Azerbaijan;1995;15+;Female;Under 15;31;0
Azerbaijan;2000;15+;Female;Under 15;31;0
Azerbaijan;2005;15+;Female;Under 15;31;0
Azerbaijan;2010;15+;Female;Under 15;31;0
Azerbaijan;2015;15+;Female;Under 15;31;0
Azerbaijan;2020;15+;Female;Under 15;31;0
Bahamas;1970;15+;Female;Under 15;44;0
Bahamas;1975;15+;Female;Under 15;44;0
Bahamas;1980;15+;Female;Under 15;44;0
Bahamas;1985;15+;Female;Under 15;44;0
Bahamas;1990;15+;Female;Under 15;44;0
Bahamas;1995;15+;Female;Under 15;44;0
Bahamas;2000;15+;Female;Under 15;44;0
Bahamas;2005;15+;Female;Under 15;44;0
Bahamas;2010;15+;Female;Under 15;44;0
Bahamas;2015;15+;Female;Under 15;44;0
Bahamas;2020;15+;Female;Under 15;44;0
Bahrain;1970;15+;Female;Under 15;48;0
Bahrain;1975;15+;Female;Under 15;48;0
Bahrain;1980;15+;Female;Under 15;48;0
Bahrain;1985;15+;Female;Under 15;48;0
Bahrain;1990;15+;Female;Under 15;48;0
Bahrain;1995;15+;Female;Under 15;48;0
Bahrain;2000;15+;Female;Under 15;48;0
Bahrain;2005;15+;Female;Under 15;48;0
Bahrain;2010;15+;Female;Under 15;48;0
Bahrain;2015;15+;Female;Under 15;48;0
Bahrain;2020;15+;Female;Under 15;48;0
Bangladesh;1970;15+;Female;Under 15;50;0
Bangladesh;1975;15+;Female;Under 15;50;0
Bangladesh;1980;15+;Female;Under 15;50;0
Bangladesh;1985;15+;Female;Under 15;50;0
Bangladesh;1990;15+;Female;Under 15;50;0
Bangladesh;1995;15+;Female;Under 15;50;0
Bangladesh;2000;15+;Female;Under 15;50;0
Bangladesh;2005;15+;Female;Under 15;50;0
Bangladesh;2010;15+;Female;Under 15;50;0
Bangladesh;2015;15+;Female;Under 15;50;0
Bangladesh;2020;15+;Female;Under 15;50;0
Barbados;2015;15+;Female;Under 15;52;0
Barbados;2020;15+;Female;Under 15;52;0
Belarus;1970;15+;Female;Under 15;112;0
Belarus;1975;15+;Female;Under 15;112;0
Belarus;1980;15+;Female;Under 15;112;0
Belarus;1985;15+;Female;Under 15;112;0
Belarus;1990;15+;Female;Under 15;112;0
Belarus;1995;15+;Female;Under 15;112;0
Belarus;2000;15+;Female;Under 15;112;0
Belarus;2005;15+;Female;Under 15;112;0
Belarus;2010;15+;Female;Under 15;112;0
Belarus;2015;15+;Female;Under 15;112;0
Belarus;2020;15+;Female;Under 15;112;0
Belgium;1970;15+;Female;Under 15;56;0
Belgium;1975;15+;Female;Under 15;56;0
Belgium;1980;15+;Female;Under 15;56;0
Belgium;1985;15+;Female;Under 15;56;0
Belgium;1990;15+;Female;Under 15;56;0
Belgium;1995;15+;Female;Under 15;56;0
Belgium;2000;15+;Female;Under 15;56;0
Belgium;2005;15+;Female;Under 15;56;0
Belgium;2010;15+;Female;Under 15;56;0
Belgium;2015;15+;Female;Under 15;56;0
Belgium;2020;15+;Female;Under 15;56;0
Belize;1970;15+;Female;Under 15;84;0
Belize;1975;15+;Female;Under 15;84;0
Belize;1980;15+;Female;Under 15;84;0
Belize;1985;15+;Female;Under 15;84;0
Belize;1990;15+;Female;Under 15;84;0
Belize;1995;15+;Female;Under 15;84;0
Belize;2000;15+;Female;Under 15;84;0
Belize;2005;15+;Female;Under 15;84;0
Belize;2010;15+;Female;Under 15;84;0
Belize;2015;15+;Female;Under 15;84;0
Belize;2020;15+;Female;Under 15;84;0
Benin;1970;15+;Female;Under 15;204;0
Benin;1975;15+;Female;Under 15;204;0
Benin;1980;15+;Female;Under 15;204;0
Benin;1985;15+;Female;Under 15;204;0
Benin;1990;15+;Female;Under 15;204;0
Benin;1995;15+;Female;Under 15;204;0
Benin;2000;15+;Female;Under 15;204;0
Benin;2005;15+;Female;Under 15;204;0
Benin;2010;15+;Female;Under 15;204;0
Benin;2015;15+;Female;Under 15;204;0
Benin;2020;15+;Female;Under 15;204;0
Bhutan;1970;15+;Female;Under 15;64;0
Bhutan;1975;15+;Female;Under 15;64;0
Bhutan;1980;15+;Female;Under 15;64;0
Bhutan;1985;15+;Female;Under 15;64;0
Bhutan;1990;15+;Female;Under 15;64;0
Bhutan;1995;15+;Female;Under 15;64;0
Bhutan;2000;15+;Female;Under 15;64;0
Bhutan;2005;15+;Female;Under 15;64;0
Bhutan;2010;15+;Female;Under 15;64;0
Bhutan;2015;15+;Female;Under 15;64;0
Bhutan;2020;15+;Female;Under 15;64;0
Bolivia (Plurinational State of);1970;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);1975;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);1980;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);1985;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);1990;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);1995;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);2000;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);2005;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);2010;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);2015;15+;Female;Under 15;68;0
Bolivia (Plurinational State of);2020;15+;Female;Under 15;68;0
Bosnia and Herzegovina;1970;15+;Female;Under 15;70;0
Bosnia and Herzegovina;1975;15+;Female;Under 15;70;0
Bosnia and Herzegovina;1980;15+;Female;Under 15;70;0
Bosnia and Herzegovina;1985;15+;Female;Under 15;70;0
Bosnia and Herzegovina;1990;15+;Female;Under 15;70;0
Bosnia and Herzegovina;1995;15+;Female;Under 15;70;0
Bosnia and Herzegovina;2000;15+;Female;Under 15;70;0
Bosnia and Herzegovina;2005;15+;Female;Under 15;70;0
Bosnia and Herzegovina;2010;15+;Female;Under 15;70;0
Bosnia and Herzegovina;2015;15+;Female;Under 15;70;0
Bosnia and Herzegovina;2020;15+;Female;Under 15;70;0
Botswana;1970;15+;Female;Under 15;72;0
Botswana;1975;15+;Female;Under 15;72;0
Botswana;1980;15+;Female;Under 15;72;0
Botswana;1985;15+;Female;Under 15;72;0
Botswana;1990;15+;Female;Under 15;72;0
Botswana;1995;15+;Female;Under 15;72;0
Botswana;2000;15+;Female;Under 15;72;0
Botswana;2005;15+;Female;Under 15;72;0
Botswana;2010;15+;Female;Under 15;72;0
Botswana;2015;15+;Female;Under 15;72;0
Botswana;2020;15+;Female;Under 15;72;0
Brazil;1970;15+;Female;Under 15;76;0
Brazil;1975;15+;Female;Under 15;76;0
Brazil;1980;15+;Female;Under 15;76;0
Brazil;1985;15+;Female;Under 15;76;0
Brazil;1990;15+;Female;Under 15;76;0
Brazil;1995;15+;Female;Under 15;76;0
Brazil;2000;15+;Female;Under 15;76;0
Brazil;2005;15+;Female;Under 15;76;0
Brazil;2010;15+;Female;Under 15;76;0
Brazil;2015;15+;Female;Under 15;76;0
Brazil;2020;15+;Female;Under 15;76;0
Brunei Darussalam;2015;15+;Female;Under 15;96;0
Brunei Darussalam;2020;15+;Female;Under 15;96;0
Bulgaria;1970;15+;Female;Under 15;100;0
Bulgaria;1975;15+;Female;Under 15;100;0
Bulgaria;1980;15+;Female;Under 15;100;0
Bulgaria;1985;15+;Female;Under 15;100;0
Bulgaria;1990;15+;Female;Under 15;100;0
Bulgaria;1995;15+;Female;Under 15;100;0
Bulgaria;2000;15+;Female;Under 15;100;0
Bulgaria;2005;15+;Female;Under 15;100;0
Bulgaria;2010;15+;Female;Under 15;100;0
Bulgaria;2015;15+;Female;Under 15;100;0
Bulgaria;2020;15+;Female;Under 15;100;0
Burkina Faso;1970;15+;Female;Under 15;854;0
Burkina Faso;1975;15+;Female;Under 15;854;0
Burkina Faso;1980;15+;Female;Under 15;854;0
Burkina Faso;1985;15+;Female;Under 15;854;0
Burkina Faso;1990;15+;Female;Under 15;854;0
Burkina Faso;1995;15+;Female;Under 15;854;0
Burkina Faso;2000;15+;Female;Under 15;854;0
Burkina Faso;2005;15+;Female;Under 15;854;0
Burkina Faso;2010;15+;Female;Under 15;854;0
Burkina Faso;2015;15+;Female;Under 15;854;0
Burkina Faso;2020;15+;Female;Under 15;854;0
Burundi;1970;15+;Female;Under 15;108;0
Burundi;1975;15+;Female;Under 15;108;0
Burundi;1980;15+;Female;Under 15;108;0
Burundi;1985;15+;Female;Under 15;108;0
Burundi;1990;15+;Female;Under 15;108;0
Burundi;1995;15+;Female;Under 15;108;0
Burundi;2000;15+;Female;Under 15;108;0
Burundi;2005;15+;Female;Under 15;108;0
Burundi;2010;15+;Female;Under 15;108;0
Burundi;2015;15+;Female;Under 15;108;0
Burundi;2020;15+;Female;Under 15;108;0
Cambodia;1970;15+;Female;Under 15;116;0
Cambodia;1975;15+;Female;Under 15;116;0
Cambodia;1980;15+;Female;Under 15;116;0
Cambodia;1985;15+;Female;Under 15;116;0
Cambodia;1990;15+;Female;Under 15;116;0
Cambodia;1995;15+;Female;Under 15;116;0
Cambodia;2000;15+;Female;Under 15;116;0
Cambodia;2005;15+;Female;Under 15;116;0
Cambodia;2010;15+;Female;Under 15;116;0
Cambodia;2015;15+;Female;Under 15;116;0
Cambodia;2020;15+;Female;Under 15;116;0
Cameroon;1970;15+;Female;Under 15;120;0
Cameroon;1975;15+;Female;Under 15;120;0
Cameroon;1980;15+;Female;Under 15;120;0
Cameroon;1985;15+;Female;Under 15;120;0
Cameroon;1990;15+;Female;Under 15;120;0
Cameroon;1995;15+;Female;Under 15;120;0
Cameroon;2000;15+;Female;Under 15;120;0
Cameroon;2005;15+;Female;Under 15;120;0
Cameroon;2010;15+;Female;Under 15;120;0
Cameroon;2015;15+;Female;Under 15;120;0
Cameroon;2020;15+;Female;Under 15;120;0
Canada;1970;15+;Female;Under 15;124;0
Canada;1975;15+;Female;Under 15;124;0
Canada;1980;15+;Female;Under 15;124;0
Canada;1985;15+;Female;Under 15;124;0
Canada;1990;15+;Female;Under 15;124;0
Canada;1995;15+;Female;Under 15;124;0
Canada;2000;15+;Female;Under 15;124;0
Canada;2005;15+;Female;Under 15;124;0
Canada;2010;15+;Female;Under 15;124;0
Canada;2015;15+;Female;Under 15;124;0
Canada;2020;15+;Female;Under 15;124;0
Cape Verde;1970;15+;Female;Under 15;132;0
Cape Verde;1975;15+;Female;Under 15;132;0
