cnt,country,year,survey,sex,literacy,agegr,percentage
RW,Rwanda,2017,2017 MIS,male,semi-literate,25-29,NA
RW,Rwanda,2017,2017 MIS,male,semi-literate,30-34,NA
RW,Rwanda,2017,2017 MIS,male,semi-literate,35-39,NA
RW,Rwanda,2017,2017 MIS,male,semi-literate,40-44,NA
RW,Rwanda,2017,2017 MIS,male,semi-literate,45-49,NA
RW,Rwanda,2000,2000 DHS,female,semi-literate,15-19,10.0
RW,Rwanda,2000,2000 DHS,female,semi-literate,20-24,6.2
RW,Rwanda,2000,2000 DHS,female,semi-literate,25-29,6.6
RW,Rwanda,2000,2000 DHS,female,semi-literate,30-34,7.9
RW,Rwanda,2000,2000 DHS,female,semi-literate,35-39,10.0
RW,Rwanda,2000,2000 DHS,female,semi-literate,40-44,8.9
RW,Rwanda,2000,2000 DHS,female,semi-literate,45-49,8.0
RW,Rwanda,2005,2005 DHS,female,semi-literate,15-19,12.2
RW,Rwanda,2005,2005 DHS,female,semi-literate,20-24,12.1
RW,Rwanda,2005,2005 DHS,female,semi-literate,25-29,11.1
RW,Rwanda,2005,2005 DHS,female,semi-literate,30-34,9.8
RW,Rwanda,2005,2005 DHS,female,semi-literate,35-39,10.0
RW,Rwanda,2005,2005 DHS,female,semi-literate,40-44,11.7
RW,Rwanda,2005,2005 DHS,female,semi-literate,45-49,9.2
RW,Rwanda,2010,2010 DHS,female,semi-literate,15-19,6.5
RW,Rwanda,2010,2010 DHS,female,semi-literate,20-24,8.5
RW,Rwanda,2010,2010 DHS,female,semi-literate,25-29,9.8
RW,Rwanda,2010,2010 DHS,female,semi-literate,30-34,8.7
RW,Rwanda,2010,2010 DHS,female,semi-literate,35-39,9.1
RW,Rwanda,2010,2010 DHS,female,semi-literate,40-44,8.6
RW,Rwanda,2010,2010 DHS,female,semi-literate,45-49,9.5
RW,Rwanda,2013,2013 MIS,female,semi-literate,15-19,6.7
RW,Rwanda,2013,2013 MIS,female,semi-literate,20-24,9.9
RW,Rwanda,2013,2013 MIS,female,semi-literate,25-29,10.4
RW,Rwanda,2013,2013 MIS,female,semi-literate,30-34,9.5
RW,Rwanda,2013,2013 MIS,female,semi-literate,35-39,10.4
RW,Rwanda,2013,2013 MIS,female,semi-literate,40-44,9.1
RW,Rwanda,2013,2013 MIS,female,semi-literate,45-49,13.0
RW,Rwanda,2015,2014-15 DHS,female,semi-literate,15-19,5.8
RW,Rwanda,2015,2014-15 DHS,female,semi-literate,20-24,6.0
RW,Rwanda,2015,2014-15 DHS,female,semi-literate,25-29,8.8
RW,Rwanda,2015,2014-15 DHS,female,semi-literate,30-34,8.5
RW,Rwanda,2015,2014-15 DHS,female,semi-literate,35-39,8.7
RW,Rwanda,2015,2014-15 DHS,female,semi-literate,40-44,7.3
RW,Rwanda,2015,2014-15 DHS,female,semi-literate,45-49,9.3
RW,Rwanda,2017,2017 MIS,female,semi-literate,15-19,8.1
RW,Rwanda,2017,2017 MIS,female,semi-literate,20-24,8.5
RW,Rwanda,2017,2017 MIS,female,semi-literate,25-29,10.7
RW,Rwanda,2017,2017 MIS,female,semi-literate,30-34,12.5
RW,Rwanda,2017,2017 MIS,female,semi-literate,35-39,10.6
RW,Rwanda,2017,2017 MIS,female,semi-literate,40-44,11.9
RW,Rwanda,2017,2017 MIS,female,semi-literate,45-49,9.6
ST,Sao Tome and Principe,2008,2008-09 DHS,male,semi-literate,15-19,11.9
ST,Sao Tome and Principe,2008,2008-09 DHS,male,semi-literate,20-24,11.9
ST,Sao Tome and Principe,2008,2008-09 DHS,male,semi-literate,25-29,13.9
ST,Sao Tome and Principe,2008,2008-09 DHS,male,semi-literate,30-34,15.3
ST,Sao Tome and Principe,2008,2008-09 DHS,male,semi-literate,35-39,15.4
ST,Sao Tome and Principe,2008,2008-09 DHS,male,semi-literate,40-44,9.3
ST,Sao Tome and Principe,2008,2008-09 DHS,male,semi-literate,45-49,12.8
ST,Sao Tome and Principe,2008,2008-09 DHS,female,semi-literate,15-19,9.7
ST,Sao Tome and Principe,2008,2008-09 DHS,female,semi-literate,20-24,13.8
ST,Sao Tome and Principe,2008,2008-09 DHS,female,semi-literate,25-29,22.2
ST,Sao Tome and Principe,2008,2008-09 DHS,female,semi-literate,30-34,20.2
ST,Sao Tome and Principe,2008,2008-09 DHS,female,semi-literate,35-39,25.1
ST,Sao Tome and Principe,2008,2008-09 DHS,female,semi-literate,40-44,12.9
ST,Sao Tome and Principe,2008,2008-09 DHS,female,semi-literate,45-49,26.8
SN,Senegal,2005,2005 DHS,male,semi-literate,15-19,7.8
SN,Senegal,2005,2005 DHS,male,semi-literate,20-24,9.0
SN,Senegal,2005,2005 DHS,male,semi-literate,25-29,11.1
SN,Senegal,2005,2005 DHS,male,semi-literate,30-34,11.8
SN,Senegal,2005,2005 DHS,male,semi-literate,35-39,6.3
SN,Senegal,2005,2005 DHS,male,semi-literate,40-44,9.8
SN,Senegal,2005,2005 DHS,male,semi-literate,45-49,9.1
SN,Senegal,2006,2006 MIS,male,semi-literate,15-19,NA
SN,Senegal,2006,2006 MIS,male,semi-literate,20-24,NA
SN,Senegal,2006,2006 MIS,male,semi-literate,25-29,NA
SN,Senegal,2006,2006 MIS,male,semi-literate,30-34,NA
SN,Senegal,2006,2006 MIS,male,semi-literate,35-39,NA
SN,Senegal,2006,2006 MIS,male,semi-literate,40-44,NA
SN,Senegal,2006,2006 MIS,male,semi-literate,45-49,NA
SN,Senegal,2008,2008-09 MIS,male,semi-literate,15-19,NA
SN,Senegal,2008,2008-09 MIS,male,semi-literate,20-24,NA
SN,Senegal,2008,2008-09 MIS,male,semi-literate,25-29,NA
SN,Senegal,2008,2008-09 MIS,male,semi-literate,30-34,NA
SN,Senegal,2008,2008-09 MIS,male,semi-literate,35-39,NA
SN,Senegal,2008,2008-09 MIS,male,semi-literate,40-44,NA
SN,Senegal,2008,2008-09 MIS,male,semi-literate,45-49,NA
SN,Senegal,2010,2010-11 DHS,male,semi-literate,15-19,9.8
SN,Senegal,2010,2010-11 DHS,male,semi-literate,20-24,13.1
SN,Senegal,2010,2010-11 DHS,male,semi-literate,25-29,21.5
SN,Senegal,2010,2010-11 DHS,male,semi-literate,30-34,18.7
SN,Senegal,2010,2010-11 DHS,male,semi-literate,35-39,13.3
SN,Senegal,2010,2010-11 DHS,male,semi-literate,40-44,11.3
SN,Senegal,2010,2010-11 DHS,male,semi-literate,45-49,12.8
SN,Senegal,2012,2012-13 DHS,male,semi-literate,15-19,NA
SN,Senegal,2012,2012-13 DHS,male,semi-literate,20-24,NA
SN,Senegal,2012,2012-13 DHS,male,semi-literate,25-29,NA
SN,Senegal,2012,2012-13 DHS,male,semi-literate,30-34,NA
SN,Senegal,2012,2012-13 DHS,male,semi-literate,35-39,NA
SN,Senegal,2012,2012-13 DHS,male,semi-literate,40-44,NA
SN,Senegal,2012,2012-13 DHS,male,semi-literate,45-49,NA
SN,Senegal,2014,2014 DHS,male,semi-literate,15-19,6.8
SN,Senegal,2014,2014 DHS,male,semi-literate,20-24,6.2
SN,Senegal,2014,2014 DHS,male,semi-literate,25-29,6.8
SN,Senegal,2014,2014 DHS,male,semi-literate,30-34,6.4
SN,Senegal,2014,2014 DHS,male,semi-literate,35-39,10.1
SN,Senegal,2014,2014 DHS,male,semi-literate,40-44,11.2
SN,Senegal,2014,2014 DHS,male,semi-literate,45-49,8.0
SN,Senegal,2015,2015 DHS,male,semi-literate,15-19,5.6
SN,Senegal,2015,2015 DHS,male,semi-literate,20-24,5.2
SN,Senegal,2015,2015 DHS,male,semi-literate,25-29,8.9
SN,Senegal,2015,2015 DHS,male,semi-literate,30-34,11.4
SN,Senegal,2015,2015 DHS,male,semi-literate,35-39,8.4
SN,Senegal,2015,2015 DHS,male,semi-literate,40-44,5.8
SN,Senegal,2015,2015 DHS,male,semi-literate,45-49,6.4
SN,Senegal,2016,2016 DHS,male,semi-literate,15-19,6.6
SN,Senegal,2016,2016 DHS,male,semi-literate,20-24,7.8
SN,Senegal,2016,2016 DHS,male,semi-literate,25-29,7.7
SN,Senegal,2016,2016 DHS,male,semi-literate,30-34,16.5
SN,Senegal,2016,2016 DHS,male,semi-literate,35-39,7.2
SN,Senegal,2016,2016 DHS,male,semi-literate,40-44,9.3
SN,Senegal,2016,2016 DHS,male,semi-literate,45-49,14.7
SN,Senegal,2017,2017 DHS,male,semi-literate,15-19,6.2
SN,Senegal,2017,2017 DHS,male,semi-literate,20-24,7.1
SN,Senegal,2017,2017 DHS,male,semi-literate,25-29,8.1
SN,Senegal,2017,2017 DHS,male,semi-literate,30-34,10.6
SN,Senegal,2017,2017 DHS,male,semi-literate,35-39,9.3
SN,Senegal,2017,2017 DHS,male,semi-literate,40-44,8.1
SN,Senegal,2017,2017 DHS,male,semi-literate,45-49,8.9
SN,Senegal,2005,2005 DHS,female,semi-literate,15-19,9.4
SN,Senegal,2005,2005 DHS,female,semi-literate,20-24,10.3
SN,Senegal,2005,2005 DHS,female,semi-literate,25-29,8.1
SN,Senegal,2005,2005 DHS,female,semi-literate,30-34,6.6
SN,Senegal,2005,2005 DHS,female,semi-literate,35-39,6.7
SN,Senegal,2005,2005 DHS,female,semi-literate,40-44,5.7
SN,Senegal,2005,2005 DHS,female,semi-literate,45-49,4.2
SN,Senegal,2006,2006 MIS,female,semi-literate,15-19,6.9
SN,Senegal,2006,2006 MIS,female,semi-literate,20-24,6.8
SN,Senegal,2006,2006 MIS,female,semi-literate,25-29,6.9
SN,Senegal,2006,2006 MIS,female,semi-literate,30-34,8.9
SN,Senegal,2006,2006 MIS,female,semi-literate,35-39,4.9
SN,Senegal,2006,2006 MIS,female,semi-literate,40-44,4.9
SN,Senegal,2006,2006 MIS,female,semi-literate,45-49,3.1
SN,Senegal,2008,2008-09 MIS,female,semi-literate,15-19,8.5
SN,Senegal,2008,2008-09 MIS,female,semi-literate,20-24,10.0
SN,Senegal,2008,2008-09 MIS,female,semi-literate,25-29,9.0
SN,Senegal,2008,2008-09 MIS,female,semi-literate,30-34,9.7
SN,Senegal,2008,2008-09 MIS,female,semi-literate,35-39,9.2
SN,Senegal,2008,2008-09 MIS,female,semi-literate,40-44,8.4
SN,Senegal,2008,2008-09 MIS,female,semi-literate,45-49,7.7
SN,Senegal,2010,2010-11 DHS,female,semi-literate,15-19,7.7
SN,Senegal,2010,2010-11 DHS,female,semi-literate,20-24,10.7
SN,Senegal,2010,2010-11 DHS,female,semi-literate,25-29,9.9
SN,Senegal,2010,2010-11 DHS,female,semi-literate,30-34,8.7
SN,Senegal,2010,2010-11 DHS,female,semi-literate,35-39,9.0
SN,Senegal,2010,2010-11 DHS,female,semi-literate,40-44,6.5
SN,Senegal,2010,2010-11 DHS,female,semi-literate,45-49,7.9
SN,Senegal,2012,2012-13 DHS,female,semi-literate,15-19,7.3
SN,Senegal,2012,2012-13 DHS,female,semi-literate,20-24,7.5
SN,Senegal,2012,2012-13 DHS,female,semi-literate,25-29,10.6
SN,Senegal,2012,2012-13 DHS,female,semi-literate,30-34,9.2
SN,Senegal,2012,2012-13 DHS,female,semi-literate,35-39,7.1
SN,Senegal,2012,2012-13 DHS,female,semi-literate,40-44,6.6
SN,Senegal,2012,2012-13 DHS,female,semi-literate,45-49,6.1
SN,Senegal,2014,2014 DHS,female,semi-literate,15-19,6.7
SN,Senegal,2014,2014 DHS,female,semi-literate,20-24,6.8
SN,Senegal,2014,2014 DHS,female,semi-literate,25-29,5.4
SN,Senegal,2014,2014 DHS,female,semi-literate,30-34,9.5
SN,Senegal,2014,2014 DHS,female,semi-literate,35-39,7.2
SN,Senegal,2014,2014 DHS,female,semi-literate,40-44,7.1
SN,Senegal,2014,2014 DHS,female,semi-literate,45-49,4.8
SN,Senegal,2015,2015 DHS,female,semi-literate,15-19,5.5
SN,Senegal,2015,2015 DHS,female,semi-literate,20-24,4.9
SN,Senegal,2015,2015 DHS,female,semi-literate,25-29,7.4
SN,Senegal,2015,2015 DHS,female,semi-literate,30-34,7.7
SN,Senegal,2015,2015 DHS,female,semi-literate,35-39,7.9
SN,Senegal,2015,2015 DHS,female,semi-literate,40-44,6.3
SN,Senegal,2015,2015 DHS,female,semi-literate,45-49,6.1
SN,Senegal,2016,2016 DHS,female,semi-literate,15-19,5.6
SN,Senegal,2016,2016 DHS,female,semi-literate,20-24,7.7
SN,Senegal,2016,2016 DHS,female,semi-literate,25-29,10.0
SN,Senegal,2016,2016 DHS,female,semi-literate,30-34,11.1
SN,Senegal,2016,2016 DHS,female,semi-literate,35-39,7.9
SN,Senegal,2016,2016 DHS,female,semi-literate,40-44,7.4
SN,Senegal,2016,2016 DHS,female,semi-literate,45-49,4.7
SN,Senegal,2017,2017 DHS,female,semi-literate,15-19,6.1
SN,Senegal,2017,2017 DHS,female,semi-literate,20-24,6.5
SN,Senegal,2017,2017 DHS,female,semi-literate,25-29,9.0
SN,Senegal,2017,2017 DHS,female,semi-literate,30-34,9.1
SN,Senegal,2017,2017 DHS,female,semi-literate,35-39,7.8
SN,Senegal,2017,2017 DHS,female,semi-literate,40-44,9.2
SN,Senegal,2017,2017 DHS,female,semi-literate,45-49,6.3
SL,Sierra Leone,2008,2008 DHS,male,semi-literate,15-19,12.9
SL,Sierra Leone,2008,2008 DHS,male,semi-literate,20-24,4.3
SL,Sierra Leone,2008,2008 DHS,male,semi-literate,25-29,4.7
SL,Sierra Leone,2008,2008 DHS,male,semi-literate,30-34,3.8
SL,Sierra Leone,2008,2008 DHS,male,semi-literate,35-39,3.8
SL,Sierra Leone,2008,2008 DHS,male,semi-literate,40-44,2.3
SL,Sierra Leone,2008,2008 DHS,male,semi-literate,45-49,2.3
SL,Sierra Leone,2013,2013 DHS,male,semi-literate,15-19,7.4
SL,Sierra Leone,2013,2013 DHS,male,semi-literate,20-24,4.3
SL,Sierra Leone,2013,2013 DHS,male,semi-literate,25-29,5.1
SL,Sierra Leone,2013,2013 DHS,male,semi-literate,30-34,4.4
SL,Sierra Leone,2013,2013 DHS,male,semi-literate,35-39,3.9
SL,Sierra Leone,2013,2013 DHS,male,semi-literate,40-44,4.0
SL,Sierra Leone,2013,2013 DHS,male,semi-literate,45-49,3.6
SL,Sierra Leone,2016,2016 MIS,male,semi-literate,15-19,NA
SL,Sierra Leone,2016,2016 MIS,male,semi-literate,20-24,NA
SL,Sierra Leone,2016,2016 MIS,male,semi-literate,25-29,NA
SL,Sierra Leone,2016,2016 MIS,male,semi-literate,30-34,NA
SL,Sierra Leone,2016,2016 MIS,male,semi-literate,35-39,NA
SL,Sierra Leone,2016,2016 MIS,male,semi-literate,40-44,NA
SL,Sierra Leone,2016,2016 MIS,male,semi-literate,45-49,NA
SL,Sierra Leone,2008,2008 DHS,female,semi-literate,15-19,11.4
SL,Sierra Leone,2008,2008 DHS,female,semi-literate,20-24,4.0
SL,Sierra Leone,2008,2008 DHS,female,semi-literate,25-29,2.5
SL,Sierra Leone,2008,2008 DHS,female,semi-literate,30-34,3.1
SL,Sierra Leone,2008,2008 DHS,female,semi-literate,35-39,2.7
SL,Sierra Leone,2008,2008 DHS,female,semi-literate,40-44,2.0
SL,Sierra Leone,2008,2008 DHS,female,semi-literate,45-49,3.6
SL,Sierra Leone,2013,2013 DHS,female,semi-literate,15-19,7.9
SL,Sierra Leone,2013,2013 DHS,female,semi-literate,20-24,4.2
SL,Sierra Leone,2013,2013 DHS,female,semi-literate,25-29,3.1
SL,Sierra Leone,2013,2013 DHS,female,semi-literate,30-34,3.0
SL,Sierra Leone,2013,2013 DHS,female,semi-literate,35-39,2.7
SL,Sierra Leone,2013,2013 DHS,female,semi-literate,40-44,2.0
SL,Sierra Leone,2013,2013 DHS,female,semi-literate,45-49,1.6
SL,Sierra Leone,2016,2016 MIS,female,semi-literate,15-19,6.4
SL,Sierra Leone,2016,2016 MIS,female,semi-literate,20-24,4.0
SL,Sierra Leone,2016,2016 MIS,female,semi-literate,25-29,4.2
SL,Sierra Leone,2016,2016 MIS,female,semi-literate,30-34,4.3
SL,Sierra Leone,2016,2016 MIS,female,semi-literate,35-39,3.8
SL,Sierra Leone,2016,2016 MIS,female,semi-literate,40-44,3.2
SL,Sierra Leone,2016,2016 MIS,female,semi-literate,45-49,4.9
ZA,South Africa,2016,2016 DHS,male,semi-literate,15-19,12.9
ZA,South Africa,2016,2016 DHS,male,semi-literate,20-24,10.9
ZA,South Africa,2016,2016 DHS,male,semi-literate,25-29,13.5
ZA,South Africa,2016,2016 DHS,male,semi-literate,30-34,15.1
ZA,South Africa,2016,2016 DHS,male,semi-literate,35-39,10.7
ZA,South Africa,2016,2016 DHS,male,semi-literate,40-44,12.6
ZA,South Africa,2016,2016 DHS,male,semi-literate,45-49,15.2
ZA,South Africa,2016,2016 DHS,female,semi-literate,15-19,6.7
ZA,South Africa,2016,2016 DHS,female,semi-literate,20-24,6.9
ZA,South Africa,2016,2016 DHS,female,semi-literate,25-29,7.7
ZA,South Africa,2016,2016 DHS,female,semi-literate,30-34,7.3
ZA,South Africa,2016,2016 DHS,female,semi-literate,35-39,8.3
ZA,South Africa,2016,2016 DHS,female,semi-literate,40-44,11.9
ZA,South Africa,2016,2016 DHS,female,semi-literate,45-49,11.3
TJ,Tajikistan,2017,2017 DHS,male,semi-literate,15-19,NA
TJ,Tajikistan,2017,2017 DHS,male,semi-literate,20-24,NA
TJ,Tajikistan,2017,2017 DHS,male,semi-literate,25-29,NA
TJ,Tajikistan,2017,2017 DHS,male,semi-literate,30-34,NA
TJ,Tajikistan,2017,2017 DHS,male,semi-literate,35-39,NA
TJ,Tajikistan,2017,2017 DHS,male,semi-literate,40-44,NA
TJ,Tajikistan,2017,2017 DHS,male,semi-literate,45-49,NA
TJ,Tajikistan,2017,2017 DHS,female,semi-literate,15-19,8.9
TJ,Tajikistan,2017,2017 DHS,female,semi-literate,20-24,14.1
TJ,Tajikistan,2017,2017 DHS,female,semi-literate,25-29,16.6
TJ,Tajikistan,2017,2017 DHS,female,semi-literate,30-34,20.6
TJ,Tajikistan,2017,2017 DHS,female,semi-literate,35-39,15.6
TJ,Tajikistan,2017,2017 DHS,female,semi-literate,40-44,13.5
TJ,Tajikistan,2017,2017 DHS,female,semi-literate,45-49,13.3
TZ,Tanzania,2004,2004-05 DHS,male,semi-literate,15-19,4.8
TZ,Tanzania,2004,2004-05 DHS,male,semi-literate,20-24,5.7
TZ,Tanzania,2004,2004-05 DHS,male,semi-literate,25-29,3.4
TZ,Tanzania,2004,2004-05 DHS,male,semi-literate,30-34,5.5
TZ,Tanzania,2004,2004-05 DHS,male,semi-literate,35-39,1.2
TZ,Tanzania,2004,2004-05 DHS,male,semi-literate,40-44,1.4
TZ,Tanzania,2004,2004-05 DHS,male,semi-literate,45-49,6.0
TZ,Tanzania,2010,2010 DHS,male,semi-literate,15-19,5.4
TZ,Tanzania,2010,2010 DHS,male,semi-literate,20-24,7.2
TZ,Tanzania,2010,2010 DHS,male,semi-literate,25-29,5.8
TZ,Tanzania,2010,2010 DHS,male,semi-literate,30-34,6.2
TZ,Tanzania,2010,2010 DHS,male,semi-literate,35-39,6.3
TZ,Tanzania,2010,2010 DHS,male,semi-literate,40-44,10.1
TZ,Tanzania,2010,2010 DHS,male,semi-literate,45-49,4.7
TZ,Tanzania,2015,2015-16 DHS,male,semi-literate,15-19,8.1
TZ,Tanzania,2015,2015-16 DHS,male,semi-literate,20-24,7.7
TZ,Tanzania,2015,2015-16 DHS,male,semi-literate,25-29,5.1
TZ,Tanzania,2015,2015-16 DHS,male,semi-literate,30-34,6.2
TZ,Tanzania,2015,2015-16 DHS,male,semi-literate,35-39,7.3
TZ,Tanzania,2015,2015-16 DHS,male,semi-literate,40-44,5.1
TZ,Tanzania,2015,2015-16 DHS,male,semi-literate,45-49,5.2
TZ,Tanzania,2017,2017 MIS,male,semi-literate,15-19,NA
TZ,Tanzania,2017,2017 MIS,male,semi-literate,20-24,NA
TZ,Tanzania,2017,2017 MIS,male,semi-literate,25-29,NA
TZ,Tanzania,2017,2017 MIS,male,semi-literate,30-34,NA
TZ,Tanzania,2017,2017 MIS,male,semi-literate,35-39,NA
TZ,Tanzania,2017,2017 MIS,male,semi-literate,40-44,NA
TZ,Tanzania,2017,2017 MIS,male,semi-literate,45-49,NA
TZ,Tanzania,2004,2004-05 DHS,female,semi-literate,15-19,4.5
TZ,Tanzania,2004,2004-05 DHS,female,semi-literate,20-24,4.2
TZ,Tanzania,2004,2004-05 DHS,female,semi-literate,25-29,4.6
TZ,Tanzania,2004,2004-05 DHS,female,semi-literate,30-34,6.2
TZ,Tanzania,2004,2004-05 DHS,female,semi-literate,35-39,5.5
TZ,Tanzania,2004,2004-05 DHS,female,semi-literate,40-44,7.2
TZ,Tanzania,2004,2004-05 DHS,female,semi-literate,45-49,5.5
TZ,Tanzania,2010,2010 DHS,female,semi-literate,15-19,3.8
TZ,Tanzania,2010,2010 DHS,female,semi-literate,20-24,6.1
TZ,Tanzania,2010,2010 DHS,female,semi-literate,25-29,5.5
TZ,Tanzania,2010,2010 DHS,female,semi-literate,30-34,4.1
TZ,Tanzania,2010,2010 DHS,female,semi-literate,35-39,5.3
TZ,Tanzania,2010,2010 DHS,female,semi-literate,40-44,6.4
TZ,Tanzania,2010,2010 DHS,female,semi-literate,45-49,8.7
TZ,Tanzania,2015,2015-16 DHS,female,semi-literate,15-19,3.9
TZ,Tanzania,2015,2015-16 DHS,female,semi-literate,20-24,3.1
TZ,Tanzania,2015,2015-16 DHS,female,semi-literate,25-29,4.1
TZ,Tanzania,2015,2015-16 DHS,female,semi-literate,30-34,4.7
TZ,Tanzania,2015,2015-16 DHS,female,semi-literate,35-39,3.8
TZ,Tanzania,2015,2015-16 DHS,female,semi-literate,40-44,6.5
TZ,Tanzania,2015,2015-16 DHS,female,semi-literate,45-49,7.3
TZ,Tanzania,2017,2017 MIS,female,semi-literate,15-19,5.2
TZ,Tanzania,2017,2017 MIS,female,semi-literate,20-24,6.4
TZ,Tanzania,2017,2017 MIS,female,semi-literate,25-29,6.8
TZ,Tanzania,2017,2017 MIS,female,semi-literate,30-34,5.6
TZ,Tanzania,2017,2017 MIS,female,semi-literate,35-39,7.7
TZ,Tanzania,2017,2017 MIS,female,semi-literate,40-44,7.1
TZ,Tanzania,2017,2017 MIS,female,semi-literate,45-49,10.4
TL,Timor-Leste,2009,2009-10 DHS,male,semi-literate,15-19,6.9
TL,Timor-Leste,2009,2009-10 DHS,male,semi-literate,20-24,6.8
TL,Timor-Leste,2009,2009-10 DHS,male,semi-literate,25-29,12.9
TL,Timor-Leste,2009,2009-10 DHS,male,semi-literate,30-34,10.7
TL,Timor-Leste,2009,2009-10 DHS,male,semi-literate,35-39,9.1
TL,Timor-Leste,2009,2009-10 DHS,male,semi-literate,40-44,11.7
TL,Timor-Leste,2009,2009-10 DHS,male,semi-literate,45-49,12.2
TL,Timor-Leste,2016,2016 DHS,male,semi-literate,15-19,13.2
TL,Timor-Leste,2016,2016 DHS,male,semi-literate,20-24,12.8
TL,Timor-Leste,2016,2016 DHS,male,semi-literate,25-29,11.7
TL,Timor-Leste,2016,2016 DHS,male,semi-literate,30-34,14.5
TL,Timor-Leste,2016,2016 DHS,male,semi-literate,35-39,17.0
TL,Timor-Leste,2016,2016 DHS,male,semi-literate,40-44,21.7
TL,Timor-Leste,2016,2016 DHS,male,semi-literate,45-49,17.0
TL,Timor-Leste,2009,2009-10 DHS,female,semi-literate,15-19,6.6
TL,Timor-Leste,2009,2009-10 DHS,female,semi-literate,20-24,8.3
TL,Timor-Leste,2009,2009-10 DHS,female,semi-literate,25-29,10.3
TL,Timor-Leste,2009,2009-10 DHS,female,semi-literate,30-34,10.1
TL,Timor-Leste,2009,2009-10 DHS,female,semi-literate,35-39,12.5
TL,Timor-Leste,2009,2009-10 DHS,female,semi-literate,40-44,10.3
TL,Timor-Leste,2009,2009-10 DHS,female,semi-literate,45-49,9.5
TL,Timor-Leste,2016,2016 DHS,female,semi-literate,15-19,10.3
TL,Timor-Leste,2016,2016 DHS,female,semi-literate,20-24,11.4
TL,Timor-Leste,2016,2016 DHS,female,semi-literate,25-29,14.9
TL,Timor-Leste,2016,2016 DHS,female,semi-literate,30-34,14.4
TL,Timor-Leste,2016,2016 DHS,female,semi-literate,35-39,18.5
TL,Timor-Leste,2016,2016 DHS,female,semi-literate,40-44,17.8
TL,Timor-Leste,2016,2016 DHS,female,semi-literate,45-49,14.4
TG,Togo,2013,2013-14 DHS,male,semi-literate,15-19,6.6
TG,Togo,2013,2013-14 DHS,male,semi-literate,20-24,7.6
TG,Togo,2013,2013-14 DHS,male,semi-literate,25-29,8.6
TG,Togo,2013,2013-14 DHS,male,semi-literate,30-34,10.0
TG,Togo,2013,2013-14 DHS,male,semi-literate,35-39,9.3
TG,Togo,2013,2013-14 DHS,male,semi-literate,40-44,7.4
TG,Togo,2013,2013-14 DHS,male,semi-literate,45-49,11.4
TG,Togo,2017,2017 MIS,male,semi-literate,15-19,NA
TG,Togo,2017,2017 MIS,male,semi-literate,20-24,NA
TG,Togo,2017,2017 MIS,male,semi-literate,25-29,NA
TG,Togo,2017,2017 MIS,male,semi-literate,30-34,NA
TG,Togo,2017,2017 MIS,male,semi-literate,35-39,NA
TG,Togo,2017,2017 MIS,male,semi-literate,40-44,NA
TG,Togo,2017,2017 MIS,male,semi-literate,45-49,NA
TG,Togo,2013,2013-14 DHS,female,semi-literate,15-19,9.9
TG,Togo,2013,2013-14 DHS,female,semi-literate,20-24,11.1
TG,Togo,2013,2013-14 DHS,female,semi-literate,25-29,13.6
TG,Togo,2013,2013-14 DHS,female,semi-literate,30-34,13.2
TG,Togo,2013,2013-14 DHS,female,semi-literate,35-39,11.1
TG,Togo,2013,2013-14 DHS,female,semi-literate,40-44,13.4
TG,Togo,2013,2013-14 DHS,female,semi-literate,45-49,10.6
TG,Togo,2017,2017 MIS,female,semi-literate,15-19,11.0
TG,Togo,2017,2017 MIS,female,semi-literate,20-24,10.5
TG,Togo,2017,2017 MIS,female,semi-literate,25-29,10.0
TG,Togo,2017,2017 MIS,female,semi-literate,30-34,8.2
TG,Togo,2017,2017 MIS,female,semi-literate,35-39,5.3
TG,Togo,2017,2017 MIS,female,semi-literate,40-44,7.8
TG,Togo,2017,2017 MIS,female,semi-literate,45-49,6.7
UG,Uganda,2000,2000-01 DHS,male,semi-literate,15-19,19.5
UG,Uganda,2000,2000-01 DHS,male,semi-literate,20-24,16.1
UG,Uganda,2000,2000-01 DHS,male,semi-literate,25-29,15.3
UG,Uganda,2000,2000-01 DHS,male,semi-literate,30-34,17.7
UG,Uganda,2000,2000-01 DHS,male,semi-literate,35-39,15.3
UG,Uganda,2000,2000-01 DHS,male,semi-literate,40-44,13.3
UG,Uganda,2000,2000-01 DHS,male,semi-literate,45-49,14.2
UG,Uganda,2006,2006 DHS,male,semi-literate,15-19,15.7
UG,Uganda,2006,2006 DHS,male,semi-literate,20-24,18.6
UG,Uganda,2006,2006 DHS,male,semi-literate,25-29,12.9
UG,Uganda,2006,2006 DHS,male,semi-literate,30-34,15.0
UG,Uganda,2006,2006 DHS,male,semi-literate,35-39,12.2
UG,Uganda,2006,2006 DHS,male,semi-literate,40-44,10.9
