"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2006","2006",81.00382,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2007","2007",79.66213,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2008","2008",81.3595,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2009","2009",81.81795,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2010","2010",82.30802,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2011","2011",83.01564,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2013","2013",84.67035,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2015","2015",86.2171,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2016","2016",86.32642,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2017","2017",86.67364,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLV","El Salvador","2018","2018",87.23414,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAN","Panama","1980","1980",88.04653,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAN","Panama","1990","1990",88.21485,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAN","Panama","2000","2000",91.24718,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAN","Panama","2010","2010",93.48526,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAN","Panama","2018","2018",94.88172,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MDA","Republic of Moldova","1989","1989",98.61405,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MDA","Republic of Moldova","2000","2000",97.97762,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MDA","Republic of Moldova","2012","2012",99.37359,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MDA","Republic of Moldova","2014","2014",99.60201,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ATG","Antigua and Barbuda","2001","2001",99.42,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ATG","Antigua and Barbuda","2011","2011",99.42,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ATG","Antigua and Barbuda","2015","2015",99.42,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TON","Tonga","1976","1976",99.59246,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TON","Tonga","1996","1996",98.90537,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TON","Tonga","2006","2006",99.01846,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TON","Tonga","2011","2011",99.38553,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TON","Tonga","2018","2018",99.41437,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","1976","1976",36.5184,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","1986","1986",52.31976,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","1991","1991",65.5314,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","1996","1996",73.06025,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","2002","2002",77,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","2005","2005",82.4412,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","2006","2006",82.33132,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","2008","2008",82.9623,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","2012","2012",83.62599,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","2013","2013",84.6268,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","2014","2014",84.70524,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","IRN","Iran (Islamic Republic of)","2016","2016",85.54425,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","1986","1986",72.45895,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","1997","1997",80.88868,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","2004","2004",88.60922,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","2007","2007",90.43612,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","2008","2008",92.66382,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","2009","2009",92.91018,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","2013","2013",91.72963,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","2014","2014",92.4524,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","2016","2016",94.20704,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","QAT","Qatar","2017","2017",94.71151,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LBN","Lebanon","2007","2007",85.96778,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LBN","Lebanon","2009","2009",88.08706,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LBN","Lebanon","2018","2018",93.30501,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SAU","Saudi Arabia","1992","1992",79.96853,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SAU","Saudi Arabia","2000","2000",87.06077,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SAU","Saudi Arabia","2004","2004",87.53204,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SAU","Saudi Arabia","2013","2013",96.53143,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SAU","Saudi Arabia","2017","2017",97.10371,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MRT","Mauritania","2000","2000",59.54033,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MRT","Mauritania","2007","2007",57.40438,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MRT","Mauritania","2017","2017",63.74855,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","1980","1980",94.26339,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","1991","1991",96.22127,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2001","2001",97.1932,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2006","2006",98.72719,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2009","2009",98.96272,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2010","2010",98.98532,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2011","2011",99.22831,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2012","2012",99.11113,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2013","2013",99.15603,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2014","2014",99.06125,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2015","2015",99.14825,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2016","2016",99.10499,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ARG","Argentina","2018","2018",98.93774,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","THA","Thailand","1980","1980",83.89335,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","THA","Thailand","2000","2000",90.51602,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","THA","Thailand","2005","2005",91.52957,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","THA","Thailand","2010","2010",96.42705,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","THA","Thailand","2013","2013",92.24916,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","THA","Thailand","2015","2015",91.19193,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","THA","Thailand","2018","2018",92.42856,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SYC","Seychelles","1987","1987",84.22922,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SYC","Seychelles","1994","1994",87.81115,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SYC","Seychelles","2002","2002",91.83646,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SYC","Seychelles","2010","2010",93.95423,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SYC","Seychelles","2018","2018",95.86771,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ITA","Italy","1981","1981",97.46465,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ITA","Italy","2001","2001",98.82369,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ITA","Italy","2011","2011",99.14101,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ITA","Italy","2018","2018",99.35345,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MDG","Madagascar","2000","2000",76.53832,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MDG","Madagascar","2009","2009",67.41731,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MDG","Madagascar","2012","2012",75.02887,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MDG","Madagascar","2018","2018",77.27514,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LSO","Lesotho","2000","2000",79.99578,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LSO","Lesotho","2009","2009",65.52196,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LSO","Lesotho","2014","2014",67.74747,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TCD","Chad","1993","1993",4.59183,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TCD","Chad","2000","2000",12.79642,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TCD","Chad","2004","2004",17.98058,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TCD","Chad","2015","2015",13.93341,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TCD","Chad","2016","2016",13.95523,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MTQ","Martinique","1982","1982",92.06501,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MTQ","Martinique","1994","1994",94.2,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MTQ","Martinique","2004","2004",96.1,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MTQ","Martinique","2014","2014",96.1,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SWZ","Eswatini","1976","1976",57.38439,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SWZ","Eswatini","1986","1986",69.68347,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SWZ","Eswatini","2000","2000",83.15462,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SWZ","Eswatini","2010","2010",83.90015,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SWZ","Eswatini","2018","2018",88.28758,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","PNG","Papua New Guinea","2000","2000",57.34326,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","PNG","Papua New Guinea","2010","2010",61.6,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","RWA","Rwanda","1978","1978",50.82326,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","RWA","Rwanda","2000","2000",71.41938,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","RWA","Rwanda","2010","2010",71.13054,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","RWA","Rwanda","2012","2012",72.44518,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","RWA","Rwanda","2014","2014",76.14973,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","RWA","Rwanda","2018","2018",77.5588,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","1975","1975",59.56439,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","1980","1980",67.51766,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","1985","1985",74.49087,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","1995","1995",78.3955,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2005","2005",93.27446,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2006","2006",93.28212,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2007","2007",93.66419,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2008","2008",93.8983,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2010","2010",94.46901,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2012","2012",95.51317,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2013","2013",95.58582,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2015","2015",95.68545,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2017","2017",96.03595,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KWT","Kuwait","2018","2018",96.05647,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","1982","1982",86.78697,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","1990","1990",90.49677,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2001","2001",92.32713,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2007","2007",93.3892,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2008","2008",93.74945,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2009","2009",93.66378,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2010","2010",93.31687,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2011","2011",93.05252,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2012","2012",93.25424,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2013","2013",94.42573,,
